StudentID,Gender,Height,Weight,BloodType,PhysicalResult,MonthlyConsumption
2937945,M,1.87,53.22,A,B,362.28
23479375,F,1.81,63.69,A,A,823.55
40597836,M,1.59,64.53,A,A,314.58
12485911,F,1.78,53.8,A,A,944.39
36203780,F,1.75,40.5,B,B,324.8
28438085,F,1.8,61.99,AB,B,905.55
46686236,M,1.89,60.13,AB,A,548.06
91126657,F,1.75,67.6,AB,C,1047.27
62869193,F,1.59,59.27,O,D,1067.83
76262995,M,1.83,72.02,A,B,1419.43
99499648,M,1.77,67.95,AB,A,446.49
11665160,M,1.83,45.14,A,C,1300.81
97963235,F,1.52,75.93,A,B,327.83
8131408,M,1.82,67.16,O,C,764.99
39656667,M,1.68,52.27,A,A,942.57
52376841,F,1.85,54.99,O,D,972.41
99672794,M,1.53,55.95,A,B,324.91
40233046,M,1.68,64.18,O,D,518.69
11351905,F,1.61,75.78,O,D,586.53
90355696,M,1.57,74.45,A,D,812.65
34830497,F,1.67,71.23,B,C,668.59
95491773,F,1.82,59.5,AB,A,623.54
45955626,M,1.84,79.9,A,A,1287.82
36068045,F,1.86,45.74,B,C,503.16
14749691,M,1.5,44.3,O,C,599.15
3542027,F,1.6,45.73,A,B,1160.24
72511990,M,1.9,72.7,O,B,1352.37
70280439,M,1.61,58.04,B,B,564.1
51126645,M,1.77,46.9,AB,A,1233.57
74353018,M,1.53,55.11,B,B,769.28
5919819,M,1.82,48.38,O,D,1161.3
52354244,F,1.7,55.88,A,C,832.96
41732513,F,1.57,65.84,A,C,798.64
66505788,M,1.68,58.63,B,C,1252.79
19577873,F,1.77,44.89,A,C,984.98
36671744,F,1.61,78.93,O,A,504.54
99172665,F,1.57,46.24,AB,C,1261.49
6762994,M,1.74,71.9,A,A,1452.81
86373654,F,1.61,41.81,AB,D,1476.43
23029664,F,1.58,45.14,B,A,959.35
94729745,M,1.77,72.43,AB,B,435.67
56373564,M,1.72,52.53,O,C,884.53
12219973,M,1.66,45.63,O,D,669.89
52096830,F,1.54,74.41,A,A,742.45
346524,M,1.6,58.63,O,A,1153.8
37396561,M,1.68,77.82,B,B,1488.42
51182515,M,1.82,41.72,B,D,590.84
2301276,M,1.81,55.99,B,C,1075.42
34367762,M,1.84,47.2,O,A,1362.43
28720247,M,1.77,45.58,AB,B,1231.12
47063308,M,1.74,66.75,B,D,1269.86
82131714,M,1.79,79.04,A,D,1234.28
540671,F,1.87,58.37,B,A,1317.1
19913430,M,1.63,55.19,O,D,1069.25
93495782,F,1.67,41.96,O,B,460.66
83642098,M,1.62,50.18,O,C,1169.36
86123243,M,1.63,54.18,O,A,1201.66
63483215,M,1.74,58.84,AB,B,365.94
35559969,F,1.88,60.96,O,D,1375.57
19296691,M,1.8,70.25,B,C,927.55
99563775,F,1.54,79.33,O,B,1400.14
37171798,F,1.78,69.02,B,B,798.87
75414809,F,1.87,75.01,B,B,1402.14
3699690,M,1.68,70.7,A,C,358.57
72831532,M,1.63,60.51,AB,A,1401.69
14065152,M,1.83,74.8,B,C,748.01
24120989,F,1.84,44.45,AB,C,1372.11
88116670,M,1.86,40.61,B,D,1006.86
99493771,M,1.78,65.51,O,A,1245.42
42273744,M,1.72,79.11,AB,D,1103.82
3142404,M,1.85,55.96,AB,D,328.41
72239537,F,1.52,72.6,B,C,1216.43
73332004,F,1.55,53.5,O,D,757.75
98822919,M,1.54,76.54,A,B,1260.92
36844330,M,1.82,43.59,AB,C,652.23
67388927,M,1.77,75.34,B,C,681.24
53309400,M,1.83,64.19,AB,B,375.23
18552301,M,1.58,57.19,A,C,1272.32
58425624,F,1.78,49.14,A,A,1254.31
7932095,F,1.77,60.56,AB,B,804.62
91625318,F,1.58,76.45,B,B,1036.27
88620849,M,1.62,44.63,O,C,687.12
73976268,F,1.59,67.72,B,D,1157.49
66129443,M,1.69,74.22,A,D,768.51
46462585,M,1.58,55.02,AB,B,369.25
74515890,M,1.74,72.33,A,C,478.82
57335897,F,1.52,45.38,A,C,304.22
51289414,F,1.65,50.13,A,A,305.63
90128640,F,1.81,62.65,O,C,725.34
618627,F,1.66,40.46,A,D,1371.05
11189409,F,1.81,61.42,O,B,1207.6
10844282,F,1.71,63.36,B,A,1201.23
49210365,F,1.61,47.05,AB,A,637.69
83003053,F,1.74,77.42,B,A,1149.69
30822995,F,1.66,76.05,O,C,501.36
30469998,F,1.86,48.76,O,A,1490.99
33231379,F,1.76,73.82,A,A,780.17
64619203,F,1.56,46.12,O,D,731.89
70521384,F,1.64,68.21,B,B,363.74
36004363,F,1.89,61.2,AB,B,441.34
35757390,F,1.79,60.67,B,A,1334.23
81064359,M,1.81,55.96,AB,A,447.47
52740258,F,1.78,48.75,AB,D,1020.58
78980956,F,1.56,61.04,A,C,1296.92
87246190,F,1.86,54.94,B,A,1438.42
29771923,M,1.85,69.98,A,B,942.63
50390946,F,1.89,71.29,AB,C,925.75
90079287,F,1.83,52.21,O,B,1045.69
53093088,M,1.57,42.64,A,B,1258.98
67397726,F,1.76,42.6,A,B,481.77
87788919,F,1.77,40.6,O,B,553.38
93952397,F,1.55,42.51,O,D,629.27
83972328,F,1.8,76.91,O,B,735.61
90881950,M,1.67,70.03,O,B,746.55
32037257,F,1.51,43.31,B,C,350.44
14008800,F,1.8,48.28,A,C,1215.15
21697730,M,1.64,62.39,B,B,1317.45
98258444,F,1.67,57.13,B,A,849.28
38592907,M,1.73,77.44,A,A,647.5
49937605,F,1.86,62.9,B,B,1249.37
50185257,F,1.71,77.25,A,C,893.24
2557794,M,1.69,75.0,O,B,900.25
56288734,F,1.59,63.27,AB,A,790.94
34239930,F,1.78,76.31,B,A,345.77
98209071,M,1.53,57.8,AB,D,959.47
31938496,F,1.62,40.22,B,B,1422.48
94752433,M,1.81,48.59,O,D,973.91
83447122,M,1.63,63.08,AB,C,883.22
29166807,M,1.54,55.81,O,D,603.69
27676465,F,1.9,70.56,O,B,712.79
73706215,M,1.57,65.77,A,D,1274.67
49757757,F,1.77,42.51,B,B,1001.35
34172911,M,1.57,45.99,B,B,887.72
93504064,M,1.53,79.95,A,B,449.64
39261775,M,1.62,63.72,AB,B,1304.81
11188837,F,1.6,62.44,AB,A,824.21
64834986,F,1.7,60.98,O,D,1335.6
51525157,F,1.64,54.45,O,B,407.41
97484660,F,1.78,46.14,AB,A,1035.97
35531815,M,1.6,79.13,AB,C,980.11
21245683,F,1.68,69.72,O,B,1234.02
75143350,F,1.63,75.87,AB,A,659.22
55779969,F,1.77,41.7,AB,C,393.51
32986866,M,1.74,45.96,O,C,348.85
29087383,F,1.67,72.32,B,C,1453.23
69006612,F,1.82,54.25,O,D,910.08
14836127,M,1.73,53.93,O,B,815.4
14324975,M,1.55,74.0,A,A,1047.24
5244868,F,1.77,76.58,AB,C,1429.57
69492343,M,1.85,79.26,O,D,757.21
53822391,M,1.73,72.42,B,D,999.44
23696178,F,1.87,53.18,AB,C,1314.75
13292418,F,1.65,55.78,B,D,700.36
16866004,M,1.55,68.6,AB,B,332.8
66233631,M,1.77,73.18,AB,D,312.66
53684158,M,1.8,61.7,B,C,909.8
81409065,M,1.52,48.53,A,D,1185.77
1849924,M,1.8,56.3,A,C,1112.17
76990802,M,1.62,53.41,A,B,1107.91
33689048,M,1.65,41.0,B,C,382.28
20325690,M,1.64,63.7,O,A,1397.52
54821396,M,1.67,52.25,B,D,1021.73
30884426,F,1.88,54.16,A,D,1254.07
15949306,F,1.7,57.44,A,C,909.32
46920171,M,1.8,61.96,O,C,1168.25
36566088,M,1.74,57.72,A,C,1127.56
53857955,M,1.87,72.59,A,C,1171.71
82086366,M,1.69,69.26,B,D,866.0
17059817,M,1.61,50.81,O,D,407.32
41971911,M,1.81,41.87,AB,D,710.8
38096041,M,1.52,78.8,A,C,1419.96
29734010,F,1.69,75.68,O,A,1252.64
79031916,F,1.67,43.81,A,B,525.81
82564523,M,1.84,69.69,B,B,668.06
58065263,M,1.74,75.17,A,A,766.05
70284736,M,1.72,77.71,AB,D,540.15
87560149,M,1.73,77.59,B,D,561.41
21535662,F,1.52,78.14,A,C,975.85
58230880,F,1.75,69.0,O,C,566.3
56200076,F,1.77,68.35,AB,A,967.93
6273162,F,1.52,77.23,O,D,334.24
51090004,M,1.6,47.63,A,B,1450.4
21579004,M,1.63,63.0,B,A,403.29
51595556,M,1.82,78.27,AB,C,1447.68
39536931,F,1.82,54.86,AB,B,1415.26
22290523,M,1.51,57.26,AB,B,1076.05
8058420,M,1.77,59.29,O,A,507.72
88517679,M,1.79,61.01,AB,D,1469.23
76012691,F,1.86,79.04,O,D,1124.83
32078986,F,1.72,63.64,AB,D,310.24
20139888,M,1.5,68.29,B,C,1065.0
80562059,F,1.72,66.39,AB,B,1383.5
36501424,F,1.71,74.6,B,B,894.69
26613230,M,1.52,51.86,AB,B,1350.59
82755924,F,1.77,53.56,AB,D,455.3
98142681,M,1.69,40.3,B,C,649.2
16669312,F,1.66,73.75,AB,D,580.37
21712141,M,1.67,41.93,O,A,943.93
58960523,F,1.62,54.68,B,A,1125.12
20683697,F,1.8,64.42,O,B,765.45
314727,M,1.79,57.77,A,B,319.54
35752765,F,1.87,62.37,A,D,382.99
12102429,M,1.66,62.51,AB,D,621.78
54126133,M,1.69,71.73,B,B,589.05
10624611,M,1.51,46.59,A,C,569.98
88975480,F,1.72,40.3,A,A,314.1
46076096,M,1.51,58.26,AB,A,794.69
57757204,M,1.78,71.98,AB,D,1230.97
10286730,F,1.69,54.55,O,C,1070.44
48469685,M,1.84,40.19,O,B,1315.46
81259567,M,1.59,61.26,A,B,991.19
36354516,F,1.69,62.07,A,D,534.99
16629820,M,1.51,76.36,A,B,946.1
43482045,F,1.54,59.11,A,A,759.17
39435598,F,1.74,41.67,AB,A,1492.37
60766940,M,1.69,79.02,A,B,818.67
53666820,M,1.84,52.15,A,D,861.38
4440678,M,1.78,52.01,B,A,449.6
72348729,M,1.64,56.7,B,B,311.35
52208888,M,1.51,66.43,O,B,1090.38
37648142,F,1.65,62.38,O,B,973.14
51791642,F,1.75,65.95,B,D,982.41
61320970,F,1.64,70.43,O,D,1407.73
97179648,M,1.88,49.05,O,C,592.48
20772385,M,1.54,50.0,B,D,1344.11
95954263,F,1.79,67.06,AB,A,478.48
32810572,F,1.84,57.54,O,A,619.6
46081878,F,1.5,68.65,A,B,986.89
82551092,F,1.51,55.75,A,B,1133.01
30635376,M,1.88,64.12,AB,D,781.51
76462973,F,1.56,45.78,A,D,977.04
26860631,F,1.56,66.21,A,B,1145.37
1092820,M,1.84,59.27,A,A,1261.28
59224760,M,1.59,43.79,AB,C,827.11
55949790,F,1.59,53.61,O,A,626.76
45908862,M,1.73,78.66,B,D,1424.13
72529743,F,1.86,60.56,O,A,974.37
27727536,F,1.57,48.01,O,B,1263.92
91712065,F,1.84,74.44,A,C,370.14
38237113,F,1.52,58.62,AB,D,552.77
41126540,F,1.9,73.1,B,D,981.84
87452813,M,1.87,54.52,AB,A,1422.25
60939337,M,1.62,54.57,AB,C,1453.32
81183777,M,1.68,71.81,O,D,1079.23
94381865,M,1.75,68.37,B,B,1151.11
60134520,M,1.54,77.67,AB,D,893.7
46239800,M,1.76,72.11,AB,A,1005.25
2596667,F,1.77,71.8,A,D,621.61
50310063,F,1.79,41.85,B,D,652.25
96506258,M,1.68,52.79,B,A,1259.89
37465817,M,1.57,43.54,O,C,650.67
31227773,F,1.53,57.19,O,A,1174.97
27332295,M,1.89,62.96,AB,A,537.52
73306842,F,1.71,68.84,O,C,329.54
71290924,F,1.75,65.98,A,B,944.36
19609040,F,1.55,50.31,O,B,1261.97
68166494,M,1.67,62.2,B,B,936.09
73956007,M,1.67,48.69,B,B,435.93
40930331,M,1.76,74.88,B,C,348.38
35250989,F,1.68,48.42,AB,A,1112.44
7354912,F,1.81,52.72,B,A,1215.77
91178561,F,1.74,77.69,O,B,694.78
72352312,M,1.76,62.72,O,C,1416.98
31742326,F,1.61,45.1,AB,B,362.52
91387200,F,1.82,74.3,O,A,528.86
86746328,M,1.83,42.65,O,A,1070.84
70826260,M,1.8,59.79,B,A,1092.73
85939861,M,1.56,73.63,O,D,1151.22
7396854,F,1.88,60.2,O,B,666.31
50365469,F,1.78,71.0,B,A,780.68
41011856,F,1.77,61.63,AB,A,542.98
7308442,F,1.88,70.62,AB,D,1394.18
77954770,M,1.88,74.28,B,D,729.07
18668945,M,1.69,72.41,A,A,1012.08
48678387,M,1.56,50.86,B,C,1103.25
70071833,F,1.52,42.97,O,D,1285.33
6140259,M,1.72,50.31,B,A,434.61
27619239,M,1.86,53.34,B,A,525.37
76155417,M,1.62,75.27,B,D,902.34
29207960,F,1.57,62.04,B,B,769.84
95467515,F,1.67,40.34,AB,A,1465.8
46857399,M,1.57,63.87,O,C,1077.14
58162338,M,1.67,72.64,A,B,1493.01
1421258,M,1.54,44.37,B,C,1121.58
76582229,M,1.83,44.32,A,D,596.55
79047327,F,1.53,75.67,O,A,840.77
15564014,M,1.89,62.13,A,A,1146.39
1919850,M,1.79,44.32,B,C,501.0
28250588,M,1.69,41.95,B,C,569.19
87829956,F,1.68,68.22,B,B,875.77
14297760,F,1.55,76.71,A,B,1160.79
35447777,M,1.56,55.16,B,C,464.66
93009696,F,1.58,41.07,AB,D,1381.1
39159121,M,1.69,56.38,B,B,1468.2
70849476,M,1.63,77.49,B,D,808.09
50771501,F,1.77,61.95,AB,A,496.85
50125365,M,1.53,68.76,B,A,1453.33
20447682,F,1.81,65.89,B,A,588.46
12134840,F,1.86,45.79,AB,A,464.26
18406358,M,1.89,63.7,AB,D,598.57
88721277,F,1.53,62.27,O,C,969.05
38346160,F,1.84,45.11,AB,D,636.78
58189785,F,1.73,49.93,B,A,1219.58
48385728,F,1.85,53.74,B,C,1489.57
81937978,M,1.65,67.46,O,B,976.48
16727359,M,1.68,78.14,A,C,483.24
94692299,M,1.62,53.98,A,D,1476.84
24697648,F,1.63,46.05,A,A,1132.28
15074892,F,1.78,58.12,B,A,780.27
89448549,F,1.86,64.97,A,A,553.91
53139596,M,1.67,44.48,B,D,741.92
96039785,F,1.61,66.59,B,D,308.77
43078713,M,1.57,40.0,B,D,1060.63
43186289,M,1.52,77.66,AB,C,1286.22
534350,F,1.78,41.03,A,A,345.69
66468318,M,1.6,53.74,B,C,784.07
98886340,M,1.76,51.45,A,A,956.05
58902762,F,1.86,64.13,B,D,734.63
9410736,F,1.7,56.97,A,D,461.73
42055900,M,1.7,58.19,A,C,706.25
19636141,M,1.57,58.68,AB,C,453.24
76422351,M,1.56,71.02,O,B,954.44
36613364,F,1.83,77.34,AB,A,383.41
20935325,M,1.68,58.45,A,C,747.7
15367146,F,1.75,71.72,AB,C,725.85
9536805,M,1.82,57.45,A,D,1021.51
8273226,M,1.53,43.78,AB,B,588.71
38355587,F,1.84,61.85,A,B,554.48
96513657,M,1.55,68.14,AB,A,770.47
76455015,F,1.89,47.59,O,D,742.93
55117605,M,1.63,49.54,A,C,705.24
83278870,M,1.62,64.3,A,A,424.51
15863012,F,1.59,53.57,A,D,1178.61
46053219,M,1.75,48.22,B,B,302.28
1737563,F,1.86,59.83,A,A,846.84
94936147,F,1.72,40.53,AB,B,691.68
95721396,M,1.89,72.62,B,D,941.8
85559743,M,1.69,54.73,AB,B,1067.89
19020495,M,1.61,43.04,B,A,1209.76
91760159,F,1.79,46.61,O,B,1456.4
62603037,M,1.63,53.59,O,C,714.87
84767637,M,1.52,79.44,A,A,1379.95
94627421,F,1.88,60.5,AB,B,1479.52
47061051,M,1.6,77.87,A,D,669.26
76868789,M,1.6,46.79,B,A,549.42
82460230,M,1.77,67.05,O,B,1020.06
71169813,F,1.68,70.49,AB,A,1298.84
54320170,M,1.82,40.72,O,D,397.34
99133131,M,1.78,44.38,AB,B,648.39
31189988,M,1.54,58.15,A,D,688.71
90310294,F,1.76,51.34,A,C,716.69
88180606,F,1.77,69.19,O,B,736.87
65728107,M,1.5,58.73,AB,D,909.79
44232277,M,1.72,65.12,B,B,655.15
35942156,F,1.71,63.79,O,D,1381.86
899153,M,1.61,61.69,A,C,629.48
8177192,F,1.83,61.58,AB,A,444.9
20333580,F,1.78,66.96,O,A,960.49
56182017,F,1.56,46.2,B,B,1028.5
27061727,F,1.64,63.14,B,A,321.19
67905331,F,1.5,63.65,O,C,963.24
16053621,M,1.78,44.77,B,B,347.36
9334364,F,1.87,70.45,B,D,935.69
54177248,M,1.72,75.62,B,C,1446.71
60617011,F,1.73,76.38,A,D,965.14
37437431,M,1.61,79.02,A,C,1365.2
85863415,F,1.59,62.39,A,C,801.95
32811727,M,1.73,77.89,B,B,1468.03
92162095,F,1.85,69.55,AB,B,1236.22
21939602,M,1.82,72.11,O,A,1078.65
55058843,M,1.57,72.21,B,C,420.91
48461044,M,1.81,67.33,A,C,626.56
35980243,F,1.78,66.09,O,D,362.49
29980425,M,1.64,43.84,O,C,667.47
3885162,F,1.58,43.3,O,B,921.82
11944698,M,1.87,77.58,B,D,560.29
28129348,M,1.74,75.42,AB,D,374.83
35128531,M,1.82,70.14,A,A,1304.55
24365427,F,1.8,43.36,O,B,881.14
72774608,M,1.83,54.2,AB,A,585.79
60808613,M,1.52,53.38,A,D,1253.04
60018697,F,1.81,43.62,B,A,1026.21
75886683,M,1.7,68.51,A,D,589.74
79512822,F,1.75,44.86,AB,C,661.59
17054889,M,1.71,60.6,A,D,552.58
32715012,M,1.53,69.24,B,D,1235.88
8784628,F,1.55,48.16,O,B,366.36
67519943,F,1.63,48.09,B,B,838.48
89175117,F,1.52,62.46,AB,A,1449.51
20002998,F,1.6,49.15,B,C,1278.44
81009017,M,1.82,70.94,O,B,840.54
78792333,F,1.72,60.23,A,A,542.47
9327702,F,1.72,60.39,AB,D,509.39
297737,M,1.57,44.62,AB,C,489.08
89364460,F,1.84,67.82,A,B,885.66
48947431,M,1.89,51.94,A,A,1137.03
60173234,F,1.56,40.66,B,C,774.97
3321663,M,1.5,55.59,A,B,1328.58
54593554,F,1.81,50.36,AB,B,1320.48
14953556,M,1.63,44.25,A,D,1321.12
29533885,M,1.64,66.55,A,B,1096.21
22502379,M,1.85,47.74,A,C,997.63
3316927,M,1.65,62.11,A,C,1485.64
70641889,M,1.73,72.14,AB,D,670.34
42766620,M,1.65,48.15,A,D,1351.53
75691933,M,1.54,79.28,A,C,612.81
49856744,M,1.87,45.38,AB,A,1380.99
58650448,F,1.75,76.49,A,C,718.61
53345294,F,1.53,51.79,AB,B,1130.81
63223735,F,1.64,56.77,AB,B,1245.57
36850199,F,1.81,61.61,AB,C,1344.82
15599939,F,1.68,60.12,AB,B,1232.17
47647562,F,1.59,79.37,AB,D,1386.42
1723359,F,1.89,42.64,A,B,599.48
14211038,M,1.81,69.41,B,A,674.58
64568536,M,1.78,56.78,AB,D,1326.07
12095306,F,1.65,49.21,A,D,1292.94
30856940,M,1.59,69.51,AB,C,1269.53
61124807,F,1.55,75.87,A,A,1092.05
89953339,F,1.54,67.32,O,A,393.51
53063602,F,1.63,68.25,AB,D,474.78
62616691,M,1.89,51.79,B,C,1306.02
8399635,M,1.63,59.17,B,B,1363.3
61036961,F,1.72,65.85,B,C,1447.17
71696428,F,1.55,46.99,AB,B,778.86
54783516,F,1.58,48.36,AB,D,551.86
61755938,M,1.5,49.09,B,B,371.56
92827421,F,1.7,49.06,O,A,566.46
3923581,F,1.55,41.95,A,B,1497.52
48734652,F,1.6,52.58,A,C,1102.17
94589836,M,1.69,58.35,A,B,1457.4
37865296,M,1.65,57.2,AB,C,967.06
29136937,M,1.78,74.45,A,C,1295.77
14788274,F,1.77,64.0,AB,C,735.34
78553888,F,1.7,67.27,B,D,1051.88
9005484,F,1.84,71.33,AB,C,728.02
29575889,M,1.85,70.38,AB,A,312.9
32744397,M,1.54,68.6,B,C,1223.58
97814147,F,1.9,41.67,O,D,1340.46
81829979,F,1.54,51.14,A,D,646.93
32255672,M,1.89,74.99,A,D,779.63
44213818,M,1.63,41.74,B,C,1154.22
19837835,F,1.8,67.92,A,C,879.11
46451662,F,1.89,45.26,AB,C,862.42
49826127,M,1.79,54.21,AB,C,715.01
20726032,F,1.55,77.49,B,C,1402.4
27548347,M,1.66,40.89,AB,C,1394.54
34411462,M,1.72,65.97,O,C,1335.48
1346878,M,1.7,68.32,B,D,861.57
15086576,M,1.86,72.09,O,B,844.89
63160183,F,1.56,72.58,A,D,1176.11
56037308,F,1.75,45.42,A,D,662.64
67897603,F,1.74,46.6,O,B,1187.73
27111512,F,1.69,78.09,O,C,446.22
93397232,F,1.54,59.16,B,D,726.41
20219175,M,1.75,75.04,O,D,520.79
96336546,F,1.74,47.25,O,B,966.92
26421861,F,1.77,70.49,AB,B,720.78
61161178,F,1.6,50.17,O,B,487.12
57538527,M,1.66,54.27,AB,B,1074.27
87270530,M,1.66,70.99,O,B,1124.96
8383304,M,1.56,57.4,B,A,350.84
24690111,F,1.64,48.96,A,C,301.04
43734695,M,1.85,73.09,A,D,313.21
37850184,F,1.76,77.28,AB,C,976.94
30383853,F,1.59,40.66,A,B,830.93
21708795,M,1.76,47.35,AB,B,1475.65
94602577,M,1.76,71.69,A,A,523.14
65401390,F,1.87,61.54,B,B,1149.92
9103362,M,1.67,74.0,B,C,336.83
58883136,F,1.56,61.96,AB,C,1338.35
16398822,F,1.71,58.82,A,A,495.47
23540431,M,1.74,53.21,AB,D,1313.43
79415101,M,1.66,67.29,A,B,928.75
64152578,M,1.78,53.24,A,A,584.51
14492204,F,1.75,54.12,B,B,565.71
26495010,M,1.77,65.28,AB,B,362.81
11733443,M,1.71,64.44,B,C,351.61
69641525,F,1.64,40.44,A,A,1083.2
83874198,F,1.6,42.59,B,B,453.81
20122870,F,1.65,45.84,B,B,1140.83
35610461,M,1.59,54.95,B,C,373.54
94839120,M,1.69,68.73,A,B,1389.81
60825585,F,1.72,73.12,A,B,1220.98
50639143,M,1.83,65.24,A,A,690.54
45016178,F,1.75,75.79,AB,D,343.22
30494229,M,1.61,75.61,A,C,985.17
34999034,F,1.53,62.61,O,B,976.31
82883078,M,1.83,73.84,O,C,418.35
34446037,F,1.75,41.8,A,D,832.15
26958220,M,1.65,70.46,O,C,1304.5
79793417,M,1.74,78.87,A,A,1285.63
9797708,F,1.61,55.48,A,C,354.43
67712535,M,1.86,73.6,A,C,1058.69
4257643,F,1.89,76.46,B,A,424.71
7376454,M,1.5,53.91,B,D,918.62
65284917,M,1.59,77.69,AB,A,428.83
79222296,F,1.61,73.5,B,C,744.35
40003265,M,1.67,67.7,O,A,1021.05
19271549,F,1.68,67.98,A,C,1345.41
94767795,F,1.72,69.48,O,D,1397.94
94797168,M,1.9,71.24,O,D,800.79
11646553,F,1.76,58.86,B,A,510.05
75400830,M,1.73,68.87,B,A,655.55
60817748,M,1.54,61.71,O,A,1426.14
66706147,M,1.52,67.52,B,D,1095.78
12308702,M,1.51,57.33,A,A,534.65
67599196,F,1.79,49.32,AB,D,815.96
35162258,M,1.76,67.8,AB,A,996.84
81582960,M,1.79,40.83,B,D,1079.74
2142598,M,1.77,63.33,A,C,1400.19
11778955,M,1.73,56.67,O,A,661.78
78551620,F,1.84,61.43,A,D,512.16
81617508,M,1.82,66.03,O,A,327.15
55700722,M,1.7,56.11,O,A,982.99
28279515,M,1.53,66.24,A,D,1382.15
90389500,F,1.82,54.93,AB,A,1213.24
32040285,M,1.87,62.23,AB,B,442.32
19138914,M,1.81,59.37,B,D,352.48
44072833,M,1.77,48.16,A,C,1390.43
58061425,F,1.64,66.24,B,A,896.91
3187779,M,1.89,56.98,A,B,976.32
55170896,M,1.73,52.21,O,C,1488.75
37347340,F,1.79,77.73,O,D,1046.37
12077875,M,1.64,54.25,O,B,681.65
26915773,M,1.51,79.0,B,B,1453.76
44477558,M,1.89,49.85,AB,D,569.65
66783723,F,1.68,69.97,B,A,417.04
60548960,F,1.68,68.63,O,D,643.1
25866094,M,1.68,47.9,A,B,1356.24
19997865,M,1.63,44.64,O,A,751.32
66790089,F,1.62,55.89,B,A,779.95
91239049,F,1.51,41.69,B,D,799.06
52455183,M,1.83,43.47,AB,D,1471.79
15786104,F,1.85,76.17,O,B,1347.21
23464124,F,1.56,61.03,AB,B,1011.68
51164266,M,1.74,73.79,AB,A,603.36
14326611,F,1.9,76.09,B,D,955.03
50914752,M,1.72,63.26,O,B,534.07
3720933,F,1.58,53.96,AB,B,1414.25
13935954,F,1.64,43.02,A,D,1419.69
52032779,F,1.61,68.45,AB,D,696.29
85950087,M,1.75,77.65,A,B,341.57
46559655,M,1.64,76.62,A,C,972.7
67574733,M,1.69,47.06,B,D,818.44
6998585,F,1.64,63.26,AB,C,1103.43
34860584,F,1.72,51.56,A,A,854.37
20287861,M,1.71,56.77,AB,C,978.36
88804081,F,1.52,59.1,A,D,773.78
71544501,M,1.56,58.57,B,D,665.95
89978940,M,1.83,42.98,B,C,561.1
20985965,F,1.86,56.95,A,A,1413.06
33309945,F,1.72,41.86,O,D,1229.45
30155736,M,1.6,66.83,B,C,789.68
37366347,M,1.88,58.68,B,A,969.6
67800379,M,1.66,51.59,A,D,843.67
13442045,M,1.54,72.72,B,D,501.84
85102793,F,1.7,66.87,AB,D,771.24
46153699,M,1.82,51.96,A,B,512.25
90599717,F,1.59,52.16,A,C,804.78
47917454,F,1.65,45.85,O,D,548.23
81722157,F,1.63,71.62,O,D,551.75
61731736,M,1.65,48.27,B,C,1392.88
8408886,F,1.73,40.16,AB,A,1113.1
24354803,M,1.64,79.09,O,C,381.65
11803673,M,1.81,70.5,B,C,475.68
46605645,F,1.83,52.0,O,D,1447.43
12611819,M,1.77,65.65,A,C,1407.77
97770480,M,1.83,40.33,B,B,381.31
64776154,M,1.81,63.47,AB,C,1031.82
12492025,F,1.8,48.54,B,D,1234.86
63431730,M,1.81,45.74,A,A,317.9
89874303,F,1.72,71.47,O,C,489.43
13777058,F,1.84,79.88,AB,D,1225.52
34086042,F,1.84,54.96,A,C,464.1
73764232,M,1.81,75.82,O,A,843.41
36171422,F,1.62,77.28,A,A,450.14
44262692,F,1.66,78.13,O,A,604.79
5855640,M,1.6,49.66,A,B,425.41
33251312,M,1.9,69.05,B,B,365.28
29201970,F,1.65,50.92,B,B,1264.25
96086119,F,1.68,58.19,AB,A,1064.07
40163202,M,1.69,54.3,B,A,982.96
37506096,M,1.84,77.0,AB,B,881.43
32707250,M,1.58,73.4,AB,A,591.63
18654823,F,1.65,53.85,O,D,437.45
55981204,F,1.83,43.5,AB,A,497.17
84133898,F,1.58,79.45,O,D,896.54
65203486,F,1.67,63.28,B,C,604.69
19767276,F,1.86,52.11,AB,D,702.89
67808085,M,1.57,68.66,B,C,1222.66
7739438,F,1.79,44.07,O,D,974.42
87634509,M,1.83,58.9,A,D,1317.02
88713316,M,1.52,55.4,B,D,378.92
18371298,M,1.53,71.26,AB,D,1068.81
43912933,M,1.75,51.16,A,D,706.73
1107108,F,1.73,56.57,A,D,1379.54
54604724,F,1.89,77.79,AB,A,370.85
88905385,F,1.83,62.33,O,B,1323.43
96348196,M,1.65,79.76,A,D,902.17
5681360,M,1.63,40.3,O,B,1387.62
19046103,F,1.88,68.52,A,A,571.31
15070495,F,1.67,53.95,O,D,570.01
94212451,F,1.58,75.17,AB,B,1248.2
50126952,M,1.55,44.02,O,B,1144.88
3728548,F,1.83,50.97,B,D,959.21
46863616,M,1.76,46.01,AB,B,548.56
4867561,F,1.74,60.73,B,C,1053.35
32579268,M,1.77,41.81,O,C,1381.77
48161050,F,1.69,52.33,B,B,1081.46
57294944,F,1.87,51.58,B,C,714.17
73997020,M,1.71,48.51,O,D,306.42
76748900,F,1.68,56.88,O,B,853.88
66670977,F,1.71,74.43,B,A,1459.28
86396544,M,1.68,70.15,AB,D,1173.93
84563007,F,1.75,45.98,O,A,1001.8
50001641,F,1.81,66.32,AB,C,1265.56
